http://ldzl.people.com.cn/dfzlk/front/personPage4817.htm,张文魁,青海省海南藏族自治州委书记,男,1961年07月,青海祁连,本科
http://ldzl.people.com.cn/dfzlk/front/personPage15138.htm,董华,云南省副省长,男,1961年01月,云南昭通,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage4523.htm,李红军,广东省茂名市委书记,男,1965年09月,湖北当阳,博士
http://ldzl.people.com.cn/dfzlk/front/personPage15624.htm,李邑飞,贵州省委常委、组织部部长,男,1964年01月,云南墨江,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage15387.htm,王立伟,山西省吕梁市市长,男,1963年01月,山西定襄,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage16532.htm,陈坚,云南省大理白族自治州党委书记,男,1961年06月,云南昆明,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage16818.htm,何金平,云南省副省长,男,1963年12月,云南玉龙,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage4800.htm,栾克军,甘肃省兰州市市长,男,1960年06月,甘肃平凉,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage6138.htm,邓向阳,安徽省委常委、组织部部长，副省长,男,1961年06月,山东荣成,学士
http://ldzl.people.com.cn/dfzlk/front/personPage15840.htm,陈旭东,广东省肇庆市市长,男,1966年10月,浙江诸暨,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage4802.htm,唐晓明,甘肃省定西市委书记,男,1963年06月,甘肃东乡,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage15631.htm,杨逢春,青海省副省长,男,1963年12月,江西兴国,博士
http://ldzl.people.com.cn/dfzlk/front/personPage11022.htm,秦健,上海市松江区区长,男,1967年11月,江苏无锡,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage15012.htm,李国英,安徽省委副书记，省长,男,1963年12月,河南禹州,博士
http://ldzl.people.com.cn/dfzlk/front/personPage4104.htm,耿彦波,山西省太原市市长,男,1958年11月,山西和顺,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage15568.htm,陈小山,广东省阳江市委书记,男,1962年09月,广东兴宁,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage16398.htm,李斌,甘肃省副省长,男,1963年03月,黑龙江哈尔滨,博士
http://ldzl.people.com.cn/dfzlk/front/personPage6634.htm,郝远,甘肃省副省长、省政协副主席,男,1957年06月,山西阳城,博士
http://ldzl.people.com.cn/dfzlk/front/personPage6469.htm,多吉次珠,西藏自治区副主席,男,1962年12月,西藏日土,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage4048.htm,李先忠,北京市东城区区长,男,1971年06月,山东龙口,博士
http://ldzl.people.com.cn/dfzlk/front/personPage4711.htm,陈昌旭,贵州省铜仁市委书记,男,1970年01月,贵州绥阳,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage6427.htm,秦如培,贵州省委常委、常务副省长,男,1962年10月,贵州江口,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage4020.htm,王少峰,北京市西城区区长,男,1970年11月,山东日照,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage16778.htm,王嘉毅,甘肃省委常委、省委秘书长,男,1965年12月,宁夏青铜峡,博士
http://ldzl.people.com.cn/dfzlk/front/personPage15595.htm,陈冰冰,安徽省安庆市市长,男,1962年04月,安徽滁州,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage12206.htm,侯新华,云南省楚雄彝族自治州党委书记,男,1963年08月,云南泸水,本科
http://ldzl.people.com.cn/dfzlk/front/personPage6139.htm,谢广祥,安徽省副省长,男,1958年07月,安徽金寨,博士
http://ldzl.people.com.cn/dfzlk/front/personPage15100.htm,冯仕文,贵州省黔东南苗族侗族自治州州长,男,1962年07月,贵州松桃,学士
http://ldzl.people.com.cn/dfzlk/front/personPage15507.htm,刘惠,安徽省委常委、省纪委书记,男,1966年09月,湖南澧县,博士
http://ldzl.people.com.cn/dfzlk/front/personPage4113.htm,王安庞,山西省朔州市委书记,男,1958年05月,山西长子,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage4722.htm,张祖林,云南省副省长,男,1959年06月,云南昭通,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage6387.htm,王路,海南省副省长,男,1963年02月,浙江桐庐,博士
http://ldzl.people.com.cn/dfzlk/front/personPage6473.htm,曾万明,西藏自治区党委常委、组织部部长,男,1964年01月,四川成都,博士
http://ldzl.people.com.cn/dfzlk/front/personPage4037.htm,侯君舒,北京市昌平区委书记,男,1963年06月,河南宁陵,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage6130.htm,徐立全,安徽省政协主席,男,1956年02月,安徽合肥,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage4739.htm,罗红江,云南省西双版纳傣族自治州州长,男,1962年05月,云南景洪,本科
http://ldzl.people.com.cn/dfzlk/front/personPage4331.htm,沈强,安徽省淮南市委书记,男,1961年06月,安徽宿州,学士
http://ldzl.people.com.cn/dfzlk/front/personPage12762.htm,喜清江,宁夏回族自治区吴忠市市长,男,1965年08月,<br/>,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage15410.htm,穆鹏,北京市延庆区区长,男,1966年05月,陕西礼泉,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage15986.htm,林应武,广东省江门市委书记,男,1963年01月,广东汕头,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage6456.htm,公保扎西,青海省委常委、统战部部长,男,1962年10月,青海化隆,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage16277.htm,陈训华,贵州省安顺市市长,男,1961年12月,贵州赤水,学士
http://ldzl.people.com.cn/dfzlk/front/personPage4719.htm,李文荣,云南省委常委、曲靖市委书记,男,1962年10月,云南昭阳,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage15660.htm,王砚,甘肃省嘉峪关市委书记,男,1963年07月,甘肃舟曲,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage12215.htm,张秀兰,云南省文山壮族苗族自治州州长,女,1966年10月,云南麻栗坡,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage4813.htm,尼玛卓玛,青海省海北藏族自治州委书记,女,1962年10月,青海玉树,本科
http://ldzl.people.com.cn/dfzlk/front/personPage16780.htm,文献,北京市石景山区代区长,男,1969年04月,江西萍乡,博士
http://ldzl.people.com.cn/dfzlk/front/personPage15638.htm,卢建明,山西省长治市市长,男,1964年09月,山西应县,博士
http://ldzl.people.com.cn/dfzlk/front/personPage16637.htm,杜飞进,北京市委常委、宣传部部长,男,1960年09月,浙江东阳,博士
http://ldzl.people.com.cn/dfzlk/front/personPage4953.htm,陈敏尔,重庆市委书记，贵州省人大常委会主任,男,1960年09月,浙江诸暨,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage16802.htm,赵永峰,上海市虹口区代区长,男,1964年09月,河南叶县,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage12960.htm,房灵敏,西藏自治区党委常委、党委秘书长,男,1964年05月,山东郓城,博士
http://ldzl.people.com.cn/dfzlk/front/personPage9233.htm,杨绪松,广东省汕尾市市长,男,1962年03月,湖北荆州,博士
http://ldzl.people.com.cn/dfzlk/front/personPage4580.htm,肖杰,海南省委常委、政法委书记,男,1960年09月,广东雷州,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage6332.htm,黄晓薇,山西省委副书记,女,1961年05月,辽宁海城,学士
http://ldzl.people.com.cn/dfzlk/front/personPage4799.htm,夏红民,贵州省委常委、省纪委书记,男,1961年12月,湖北监利,学士
http://ldzl.people.com.cn/dfzlk/front/personPage12179.htm,汤志平,上海市黄浦区委书记,男,1965年11月,上海,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage16020.htm,杨建武,甘肃省金昌市市长,男,1966年04月,江苏如皋,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage4230.htm,程向民,上海市松江区委书记,男,1964年07月,安徽宁国,博士
http://ldzl.people.com.cn/dfzlk/front/personPage15864.htm,章曦,上海市嘉定区区长,男,1971年06月,浙江绍兴,博士
http://ldzl.people.com.cn/dfzlk/front/personPage15623.htm,李小三,云南省委常委、组织部部长,男,1963年11月,江西吉安,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage12220.htm,武玉嶂,青海省果洛藏族自治州党委书记,男,1963年07月,山东潍坊,本科
http://ldzl.people.com.cn/dfzlk/front/personPage4026.htm,冀岩,北京市丰台区区长,男,1962年10月,北京,学士
http://ldzl.people.com.cn/dfzlk/front/personPage5373.htm,张工,北京市委常委、常务副市长,男,1961年08月,北京,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage16019.htm,马升昌,西藏自治区林芝市委书记,男,<br/>,<br/>,<br/>
http://ldzl.people.com.cn/dfzlk/front/personPage6386.htm,李国梁,海南省副省长,男,1964年10月,山东曹县,博士
http://ldzl.people.com.cn/dfzlk/front/personPage4311.htm,魏尧,安徽省马鞍山市委书记,男,1963年12月,安徽巢湖,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage12746.htm,胡光辉,海南省委常委、秘书长，省直属机关工委书记,男,1959年08月,湖南宁乡,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage6661.htm,王晓,青海省委常委，西宁市委书记,男,1968年05月,山东枣庄,博士
http://ldzl.people.com.cn/dfzlk/front/personPage5012.htm,白玛旺堆,西藏自治区党委常委、拉萨市委书记,男,1967年02月,西藏芒康,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage4752.htm,罗布顿珠,西藏自治区党委常委、常务副主席,男,1960年12月,西藏琼结,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage4702.htm,李再勇,贵州省委常委、省委秘书长,男,1962年08月,贵州务川,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage16620.htm,赵文泉,新疆维吾尔自治区克拉玛依市委书记,男,1963年11月,安徽长丰,学士
http://ldzl.people.com.cn/dfzlk/front/personPage16766.htm,殷焕明,广东省韶关市市长,男,1965年03月,广东东莞,学士
http://ldzl.people.com.cn/dfzlk/front/personPage5038.htm,倪玉平,安徽省铜陵市市长,男,1961年01月,安徽庐江,本科
http://ldzl.people.com.cn/dfzlk/front/personPage16779.htm,田湘利,海南省三沙市委书记,男,1962年11月,江苏如东,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage15565.htm,卢雍政,贵州省副省长,男,1967年09月,湖南益阳,博士
http://ldzl.people.com.cn/dfzlk/front/personPage4701.htm,刘文新,贵州省贵阳市市长,男,1967年08月,江西萍乡,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage4970.htm,仁青加,青海省政协主席,男,1954年07月,青海共和,学士
http://ldzl.people.com.cn/dfzlk/front/personPage15834.htm,方利旭,广东省梅州市市长,男,1963年10月,广东普宁,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage15524.htm,郑艺,云南省丽江市市长,男,1967年11月,<br/>,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage4753.htm,其美仁增,西藏自治区副主席,男,1958年12月,西藏墨竹,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage4231.htm,翁祖亮,上海市委常委，浦东新区区委书记,男,1963年07月,福建福清,学士
http://ldzl.people.com.cn/dfzlk/front/personPage4794.htm,黄泽元,甘肃省张掖市市长,男,1966年05月,甘肃民勤,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage16585.htm,李泽中,广东省珠海市市长,男,1970年01月,安徽庐江,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage4713.htm,杨永英,贵州省黔西南布依族苗族自治州州长,女,1964年04月,贵州荔波,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage5370.htm,程红,北京市副市长,女,1966年02月,山西武乡,博士
http://ldzl.people.com.cn/dfzlk/front/personPage6638.htm,黄强,甘肃省委常委、常务副省长,男,1963年04月,浙江东阳,博士
http://ldzl.people.com.cn/dfzlk/front/personPage6390.htm,陆俊华,云南省委常委、省纪委书记,男,1962年01月,江西丰城,博士
http://ldzl.people.com.cn/dfzlk/front/personPage12175.htm,马世忠,甘肃省委常委、政法委书记，省公安厅厅长,男,1962年04月,山东潍坊,博士
http://ldzl.people.com.cn/dfzlk/front/personPage4961.htm,帕巴拉·格列朗杰,西藏自治区政协主席,男,1940年02月,四川理塘,学士
http://ldzl.people.com.cn/dfzlk/front/personPage15924.htm,田树槐,辽宁省本溪市市长,男,1965年09月,辽宁建昌,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage5469.htm,王一新,山西省副省长,男,1965年12月,湖北英山,学士
http://ldzl.people.com.cn/dfzlk/front/personPage4754.htm,张永泽,西藏自治区政府副主席,男,1969年03月,云南丘北,博士
http://ldzl.people.com.cn/dfzlk/front/personPage4842.htm,芒力克·斯依提,新疆维吾尔自治区吐鲁番市市长,男,1962年09月,新疆鄯善,学士
http://ldzl.people.com.cn/dfzlk/front/personPage4019.htm,王宁,北京市副市长,男,1960年12月,山西清徐,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage15033.htm,王黎明,青海省副省长,男,1962年05月,甘肃酒泉,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage11159.htm,唐海龙,上海市崇明区委书记,男,1966年04月,上海,博士
http://ldzl.people.com.cn/dfzlk/front/personPage5013.htm,旺堆,西藏自治区林芝市市长,男,1963年01月,西藏白朗,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage6129.htm,李锦斌,安徽省委书记、省人大常委会主任,男,1958年02月,四川成都,博士
http://ldzl.people.com.cn/dfzlk/front/personPage12239.htm,蓝佛安,海南省委常委、省纪委书记,男,1962年06月,广东惠东,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage12221.htm,孔晓宏,安徽省黄山市市长,男,1966年07月,安徽庐江,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage4977.htm,努尔兰·阿不都满金,新疆维吾尔自治区政协主席,男,1962年12月,新疆霍城,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage15558.htm,郭元强,广东省珠海市委书记,男,1966年05月,河南光山,博士
http://ldzl.people.com.cn/dfzlk/front/personPage4317.htm,魏晓明,安徽省安庆市委书记,男,1964年12月,山西武乡,学士
http://ldzl.people.com.cn/dfzlk/front/personPage4960.htm,洛桑江村,西藏自治区党委副书记、自治区人大常委会主任,男,1957年07月,西藏察雅,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage16817.htm,何健,宁夏回族自治区中卫市委书记,男,1965年10月,江苏南通,<br/>
http://ldzl.people.com.cn/dfzlk/front/personPage4826.htm,马力,宁夏回族自治区副主席,男,1957年12月,黑龙江齐齐哈尔,本科
http://ldzl.people.com.cn/dfzlk/front/personPage6425.htm,刘晓凯,贵州省委常委、统战部部长,男,1962年03月,贵州台江,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage16406.htm,彭措,西藏自治区阿里地区行署专员,<br/>,<br/>,<br/>,<br/>
http://ldzl.people.com.cn/dfzlk/front/personPage15120.htm,齐建新,云南省迪庆藏族自治州州长,男,1965年01月,<br/>,本科
http://ldzl.people.com.cn/dfzlk/front/personPage7007.htm,陈豪,云南省委书记、省人大常委会主任,男,1954年02月,江苏海门,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage16388.htm,牛学兴,新疆维吾尔自治区和田地区党委书记,男,1964年05月,甘肃临泽,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage6471.htm,姜杰,西藏自治区党委常委，自治区常务副主席,男,1965年10月,山东胶州,博士
http://ldzl.people.com.cn/dfzlk/front/personPage14895.htm,朱中奎,西藏自治区阿里地委书记,男,<br/>,<br/>,<br/>
http://ldzl.people.com.cn/dfzlk/front/personPage5431.htm,温湛滨,广东省阳江市市长,男,1971年01月,广东湛江,博士
http://ldzl.people.com.cn/dfzlk/front/personPage15547.htm,纳云德,云南省怒江僳僳族自治州州长,男,1968年05月,<br/>,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage5001.htm,雪克来提·扎克尔,新疆维吾尔自治区党委副书记，自治区主席,男,1953年08月,新疆伊宁,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage4545.htm,陈东,广东省揭阳市市长,男,1970年03月,广东遂溪,<br/>
http://ldzl.people.com.cn/dfzlk/front/personPage4934.htm,陈求发,辽宁省委副书记、省长,男,1954年12月,湖南城步,学士
http://ldzl.people.com.cn/dfzlk/front/personPage6444.htm,赵金,云南省委常委、宣传部部长,男,1962年05月,云南禄丰,专科
http://ldzl.people.com.cn/dfzlk/front/personPage16025.htm,余功斌,辽宁省营口市市长,男,1967年04月,<br/>,博士
http://ldzl.people.com.cn/dfzlk/front/personPage14844.htm,张旭晨,甘肃省白银市市长,男,1969年01月,甘肃通渭,博士
http://ldzl.people.com.cn/dfzlk/front/personPage16784.htm,朱鹏,山西省运城市代市长,男,1968年03月,湖北郧西,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage4853.htm,马雄成,新疆维吾尔自治区昌吉回族自治州州长,男,1958年10月,新疆米泉,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage5576.htm,严朝君,海南省委常委、三亚市委书记,男,1963年11月,海南琼海,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage4444.htm,阮成发,云南省委副书记，省长,男,1957年10月,湖北武汉,博士
http://ldzl.people.com.cn/dfzlk/front/personPage4321.htm,张祥安,安徽省滁州市委书记、市长,男,1964年10月,安徽和县,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage4328.htm,孙云飞,安徽省委常委、六安市委书记,男,1962年08月,安徽明光,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage6432.htm,慕德贵,贵州省委常委、宣传部部长,男,1959年08月,吉林集安,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage16765.htm,刘毅,广东省江门市市长,男,1963年05月,广东佛山,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage16531.htm,朱洪武,海南省儋州市市长,男,1971年09月,海南澄迈,学士
http://ldzl.people.com.cn/dfzlk/front/personPage11306.htm,邱树华,新疆维吾尔自治区博尔塔拉蒙古自治州委书记,女,1961年01月,河南商丘,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage5697.htm,谭作钧,辽宁省委常委、大连市委书记,男,1968年10月,湖南茶陵,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage6468.htm,边巴扎西,西藏自治区党委常委、宣传部部长,男,1964年10月,西藏洛扎,学士
http://ldzl.people.com.cn/dfzlk/front/personPage10091.htm,吴岩峻,海南省三亚市市长,男,1961年12月,宁夏盐池,博士
http://ldzl.people.com.cn/dfzlk/front/personPage6463.htm,甲热·洛桑丹增,西藏自治区副主席,男,1953年12月,西藏拉萨,专科
http://ldzl.people.com.cn/dfzlk/front/personPage5049.htm,罗应光,云南省玉溪市委书记,男,1966年12月,<br/>,博士
http://ldzl.people.com.cn/dfzlk/front/personPage16604.htm,贺荣,陕西省委常委、省纪委书记,女,1962年10月,山东临邑,博士
http://ldzl.people.com.cn/dfzlk/front/personPage6351.htm,李玉妹,广东省人大常委会主任,女,1956年10月,山东沂南,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage16259.htm,李宁平,新疆维吾尔自治区喀什地委书记,男,<br/>,<br/>,<br/>
http://ldzl.people.com.cn/dfzlk/front/personPage12173.htm,乃依木·亚森,新疆维吾尔自治区人大常委会主任,男,1952年11月,新疆吐鲁番,研究生
http://ldzl.people.com.cn/dfzlk/front/personPage14897.htm,吴德军,青海省玉树藏族自治州委书记,男,1965年05月,青海湟中,本科
http://ldzl.people.com.cn/dfzlk/front/personPage6562.htm,庄长兴,陕西省委常委、宣传部部长,男,1962年11月,陕西勉县,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage4789.htm,王锐,甘肃省天水市委书记,男,1963年10月,内蒙古呼和浩特,学士
http://ldzl.people.com.cn/dfzlk/front/personPage4478.htm,易炼红,辽宁省委常委、沈阳市委书记,男,1959年09月,湖南涟源,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage4766.htm,上官吉庆,陕西省西安市市长,男,1963年03月,陕西乾县,硕士
http://ldzl.people.com.cn/dfzlk/front/personPage11962.htm,刘赐贵,海南省委书记、省人大常委会主任,男,1955年09月,福建泉州,研究生
